Order_ID,Customer_ID,ZIP_Code,Account_Age_Days,Past_Purchases,Past_Returns,Product_ID,Category,Price,Discount_Percentage,Shipping_Method,Carrier,Order_Date,Delivery_Date,Size_Ordered,Bought_Two_Sizes,Review_Score,Return_Reason,Is_Returned
ORD_003052,CUST_01447,99928,420,16,0,PROD_5293,Clothing,16.98,0,Express,UPS,2024-04-03,2024-04-07,L,0,4,,1
ORD_003053,CUST_01379,22015,1870,54,5,PROD_4964,Beauty,17.37,15,Economy,UPS,2023-07-15,2023-07-23,,0,3,,0
ORD_003054,CUST_00973,87993,490,75,8,PROD_4281,Beauty,358.66,0,Economy,USPS,2022-06-22,,,0,5,,0
ORD_003055,CUST_01553,10800,1349,85,14,PROD_6926,Footwear,69.61,0,Economy,FedEx,2023-10-22,2023-11-01,XL,0,5,,0
ORD_003056,CUST_00103,37653,191,82,11,PROD_8838,Footwear,249.79,0,Economy,BlueDart,2023-05-05,2023-05-15,M,0,4,,0
ORD_003057,CUST_00197,31643,893,39,5,PROD_2414,Electronics,14.22,0,Standard,UPS,2024-03-30,2024-04-05,,0,4,,0
ORD_003058,CUST_00984,74722,285,22,5,PROD_5292,Beauty,13.05,5,Economy,UPS,2022-04-27,2022-05-07,,0,5,,0
ORD_003059,CUST_00261,17944,1427,33,0,PROD_8084,Home & Kitchen,53.27,50,Standard,UPS,2022-03-12,2022-03-19,,0,4,,0
ORD_003060,CUST_01244,45976,841,36,3,PROD_3104,Home & Kitchen,5.0,10,Express,DHL,2023-07-14,2023-07-16,,0,2,Defective product,1
ORD_003061,CUST_00569,98184,1106,20,2,PROD_9232,Beauty,34.9,5,Express,BlueDart,2022-06-19,2022-06-25,,0,2,Defective product,1
ORD_003062,CUST_01885,45755,987,9,0,PROD_9655,Footwear,12.16,50,Express,USPS,2023-08-30,2023-09-04,XS,0,5,,0
ORD_003063,CUST_00962,25043,898,98,2,PROD_2764,Toys,22.77,50,Economy,USPS,2023-02-27,2023-03-08,,0,4,,0
ORD_003064,CUST_01019,53687,540,25,0,PROD_4389,Clothing,10.52,15,Express,UPS,2023-06-10,2023-06-12,L,0,2,,0
ORD_003065,CUST_00628,67654,610,50,10,PROD_8934,Electronics,13.14,0,Next Day,DHL,2024-02-18,2024-02-20,,0,2,,0
ORD_003066,CUST_00790,45179,1849,71,16,PROD_5760,Electronics,209.91,25,Express,BlueDart,2023-12-09,2023-12-15,,0,1,,0
ORD_003067,CUST_00608,88047,1042,88,14,PROD_5317,Clothing,8.94,5,Standard,UPS,2022-04-25,2022-04-30,M,0,4,,0
ORD_003068,CUST_01735,86064,176,33,3,PROD_9125,Home & Kitchen,8.32,0,Next Day,USPS,2022-03-20,2022-03-23,,0,4,,0
ORD_003069,CUST_01620,25726,1935,40,11,PROD_2927,Electronics,24.67,5,Standard,DHL,2023-01-02,2023-01-08,,0,4,,0
ORD_003070,CUST_00498,89457,1845,60,0,PROD_6168,Toys,199.16,0,Express,BlueDart,2023-05-25,2023-05-31,,0,5,,0
ORD_003071,CUST_00759,84177,1243,21,2,PROD_7211,Home & Kitchen,35.56,50,Standard,FedEx,2024-05-17,2024-05-24,,0,5,Received wrong item,1
ORD_003072,CUST_00270,28373,471,98,5,PROD_7596,Home & Kitchen,29.45,10,Express,FedEx,2023-04-18,2023-04-22,,0,5,,0
ORD_003073,CUST_01888,29313,511,81,6,PROD_4574,Home & Kitchen,25.01,5,Standard,BlueDart,2023-02-11,2023-02-18,,0,4,Received wrong item,1
ORD_003074,CUST_01432,69245,604,45,2,PROD_1795,Clothing,16.31,25,Express,USPS,2024-01-31,2024-02-05,XS,0,4,Not as described,1
ORD_003075,CUST_01937,93748,403,25,3,PROD_9757,Electronics,54.91,15,Express,UPS,2022-11-02,2022-11-05,,0,5,,0
ORD_003076,CUST_01827,23256,760,28,7,PROD_4987,Toys,27.85,0,Standard,BlueDart,2023-07-09,2023-07-18,,0,4,,0
ORD_003077,CUST_01050,75338,910,92,20,PROD_3316,Clothing,30.23,15,Next Day,BlueDart,2024-05-10,2024-05-15,XL,0,4,,0
ORD_003078,CUST_01854,79993,58,78,7,PROD_7894,Footwear,21.03,5,Economy,USPS,2024-01-31,2024-02-09,XL,0,5,,0
ORD_003079,CUST_00448,31299,989,82,23,PROD_9012,Footwear,18.41,30,Standard,UPS,2023-06-16,2023-06-23,S,0,3,,0
ORD_003080,CUST_00804,74789,977,45,0,PROD_1533,Beauty,13.29,0,Standard,UPS,2023-10-13,2023-10-20,,0,3,,0
ORD_003081,CUST_00356,51441,1817,86,7,PROD_5354,Footwear,23.16,30,Economy,USPS,2023-03-26,2023-04-05,L,0,2,Defective product,1
ORD_003082,CUST_01519,56090,331,21,4,PROD_3763,Electronics,34.85,15,Standard,DHL,2022-02-09,2022-02-15,,0,4,,0
ORD_003083,CUST_01407,32871,754,60,13,PROD_5413,Clothing,79.9,30,Economy,USPS,2022-05-05,2022-05-14,XS,0,3,Received wrong item,1
ORD_003084,CUST_00190,19071,1068,31,5,PROD_2121,Electronics,76.27,20,Economy,FedEx,2023-07-12,2023-07-22,,0,2,,0
ORD_003085,CUST_00048,70217,219,37,9,PROD_3726,Clothing,64.67,20,Next Day,USPS,2022-04-15,2022-04-17,XS,0,4,,0
ORD_003086,CUST_00207,98039,260,96,20,PROD_6744,Beauty,19.85,20,Economy,USPS,2022-12-07,2022-12-17,,0,5,Received wrong item,1
ORD_003087,CUST_00143,42953,1192,70,15,PROD_8406,Books,80.62,25,Economy,DHL,2022-09-10,2022-09-18,,0,2,Defective product,1
ORD_003088,CUST_00771,65057,1326,8,1,PROD_6802,Electronics,8.94,50,Economy,USPS,2022-10-25,2022-11-04,,0,4,,0
ORD_003089,CUST_01008,67963,92,21,2,PROD_3255,Clothing,9.22,50,Express,UPS,2022-01-10,2022-01-12,L,0,3,,0
ORD_003090,CUST_00688,96900,881,82,14,PROD_2621,Electronics,32.65,0,Next Day,DHL,2023-06-20,2023-06-23,,0,4,,0
ORD_003091,CUST_00231,53309,1851,93,23,PROD_7023,Beauty,32.55,30,Next Day,UPS,2023-04-01,2023-04-02,,0,4,,0
ORD_003092,CUST_01845,63852,1049,64,3,PROD_5237,Books,5.65,5,Express,DHL,2022-11-29,2022-12-03,,0,1,,0
ORD_003093,CUST_00728,97747,144,66,0,PROD_2140,Books,25.28,0,Economy,DHL,2022-03-29,,,0,3,,0
ORD_003094,CUST_00185,41571,427,60,14,PROD_5456,Beauty,76.86,10,Standard,FedEx,2022-09-23,2022-09-30,,0,3,,0
ORD_003095,CUST_00113,44718,1305,68,0,PROD_3829,Home & Kitchen,20.23,20,Express,DHL,2024-04-12,,,0,5,,0
ORD_003096,CUST_01590,67939,104,16,1,PROD_6822,Footwear,9.47,10,Economy,BlueDart,2023-12-31,2024-01-10,S,0,3,,0
ORD_003097,CUST_01486,22463,977,60,0,PROD_6795,Home & Kitchen,60.22,25,Economy,BlueDart,2023-03-15,2023-03-25,,0,5,Changed mind,1
ORD_003098,CUST_00553,67954,1178,45,7,PROD_8320,Electronics,11.27,0,Express,FedEx,2023-05-28,2023-06-01,,0,3,,0
ORD_003099,CUST_01373,17936,940,10,1,PROD_2925,Books,58.42,15,Economy,USPS,2023-11-10,2023-11-19,,0,5,,0
ORD_003100,CUST_01156,20527,663,42,5,PROD_8969,Books,5.98,30,Next Day,UPS,2022-08-22,2022-08-25,,0,5,,0
ORD_003101,CUST_01382,94109,265,38,4,PROD_2694,Toys,13.72,25,Express,FedEx,2024-05-22,2024-05-24,,0,2,,0
ORD_003102,CUST_00944,63545,813,30,4,PROD_5943,Footwear,11.38,5,Next Day,USPS,2023-10-14,2023-10-16,XS,0,4,Changed mind,1
ORD_003103,CUST_01937,93748,403,25,3,PROD_4309,Electronics,11.92,30,Economy,UPS,2023-10-03,2023-10-11,,0,4,,0
ORD_003104,CUST_01261,96400,652,18,1,PROD_3042,Toys,95.9,25,Economy,DHL,2023-07-02,2023-07-12,,0,4,Not as described,1
ORD_003105,CUST_00346,97782,901,94,6,PROD_2570,Home & Kitchen,26.85,25,Economy,DHL,2022-11-30,2022-12-10,,0,5,,0
ORD_003106,CUST_00824,41499,762,37,9,PROD_5548,Books,38.17,30,Next Day,FedEx,2022-05-14,2022-05-17,,0,2,,0
ORD_003107,CUST_01059,67424,279,6,0,PROD_7575,Clothing,27.59,0,Express,BlueDart,2023-05-15,2023-05-20,XS,0,3,,0
ORD_003108,CUST_00072,57819,1399,77,1,PROD_6951,Toys,28.8,25,Standard,FedEx,2022-03-25,2022-04-01,,0,5,,0
ORD_003109,CUST_00671,67125,791,63,8,PROD_9955,Beauty,71.48,30,Standard,DHL,2022-11-06,2022-11-13,,0,5,,0
ORD_003110,CUST_01737,15376,1434,35,9,PROD_5790,Toys,5.0,25,Next Day,UPS,2022-07-09,2022-07-12,,0,4,,0
ORD_003111,CUST_00652,65069,503,72,10,PROD_2982,Toys,37.84,30,Express,DHL,2023-05-23,2023-05-27,,0,4,,0
ORD_003112,CUST_01953,10205,807,35,6,PROD_1504,Electronics,34.1,30,Standard,FedEx,2022-12-09,2022-12-16,,0,4,Not as described,1
ORD_003113,CUST_01846,57749,1875,33,5,PROD_7749,Home & Kitchen,13.39,20,Express,BlueDart,2023-05-10,2023-05-16,,0,5,Received wrong item,1
ORD_003114,CUST_01305,44663,949,52,5,PROD_6037,Footwear,127.99,15,Standard,UPS,2024-01-07,2024-01-14,L,1,4,,0
ORD_003115,CUST_00057,57400,1558,88,21,PROD_1157,Books,79.21,25,Express,FedEx,2022-05-17,2022-05-19,,0,5,,0
ORD_003116,CUST_01581,16522,342,74,19,PROD_1995,Beauty,25.58,30,Express,DHL,2022-01-22,2022-01-25,,0,4,,0
ORD_003117,CUST_00137,18326,550,38,0,PROD_9435,Toys,78.95,0,Standard,DHL,2023-03-03,2023-03-09,,0,3,,0
ORD_003118,CUST_01440,70036,850,15,3,PROD_7707,Books,15.1,25,Next Day,DHL,2022-06-08,2022-06-11,,0,5,,0
ORD_003119,CUST_01330,70852,1698,16,3,PROD_6575,Home & Kitchen,66.97,10,Next Day,FedEx,2022-12-22,2022-12-25,,0,4,,0
ORD_003120,CUST_01442,14082,133,47,3,PROD_9353,Home & Kitchen,38.78,50,Economy,DHL,2023-04-28,2023-05-06,,0,3,Quality issues,1
ORD_003121,CUST_00904,17026,963,50,3,PROD_3168,Footwear,10.2,0,Economy,DHL,2023-05-26,,S,0,5,Received wrong item,1
ORD_003122,CUST_01099,76550,476,36,9,PROD_5189,Electronics,11.53,20,Standard,BlueDart,2023-02-11,2023-02-18,,0,3,,0
ORD_003123,CUST_00112,28726,1780,73,3,PROD_5225,Footwear,11.48,0,Standard,UPS,2023-03-30,,L,0,5,Received wrong item,1
ORD_003124,CUST_01097,64387,888,93,15,PROD_5452,Electronics,7.48,0,Next Day,FedEx,2022-12-10,2022-12-11,,0,4,,0
ORD_003125,CUST_00521,49363,1920,99,19,PROD_1405,Footwear,6.21,25,Economy,UPS,2022-05-06,2022-05-14,XXL,0,2,,0
ORD_003126,CUST_00148,99353,448,28,6,PROD_4422,Beauty,26.21,50,Next Day,UPS,2024-05-08,2024-05-10,,0,3,,0
ORD_003127,CUST_00947,71592,1001,5,0,PROD_3610,Electronics,54.79,20,Standard,USPS,2022-08-11,2022-08-18,,0,5,,0
ORD_003128,CUST_00322,20500,1177,60,10,PROD_6521,Electronics,7.65,0,Standard,UPS,2023-04-22,2023-04-27,,0,5,Defective product,1
ORD_003129,CUST_01974,15706,1530,9,1,PROD_1113,Electronics,73.15,0,Next Day,UPS,2024-04-09,2024-04-12,,0,4,,0
ORD_003130,CUST_01112,55236,162,86,13,PROD_8303,Electronics,25.23,5,Economy,UPS,2023-11-02,2023-11-10,,0,1,Not as described,1
ORD_003131,CUST_00135,65333,1910,88,10,PROD_2351,Beauty,12.22,20,Standard,FedEx,2022-07-21,2022-07-27,,0,2,,0
ORD_003132,CUST_01767,63578,1553,70,10,PROD_9581,Books,60.36,0,Economy,FedEx,2023-10-03,2023-10-12,,0,5,,0
ORD_003133,CUST_00339,96163,1873,24,1,PROD_7326,Footwear,175.73,20,Next Day,FedEx,2024-02-10,2024-02-13,XL,1,3,,0
ORD_003134,CUST_01674,24945,1317,8,1,PROD_3577,Footwear,8.34,30,Standard,USPS,2022-11-11,2022-11-18,S,0,4,Not as described,1
ORD_003135,CUST_01297,98647,1190,92,10,PROD_9558,Toys,19.16,20,Standard,DHL,2022-05-29,2022-06-05,,0,4,,0
ORD_003136,CUST_00050,26361,716,48,2,PROD_8679,Footwear,110.55,0,Standard,UPS,2024-01-14,2024-01-21,S,0,5,,0
ORD_003137,CUST_01988,53583,1205,13,2,PROD_3703,Books,36.61,5,Express,UPS,2022-08-11,2022-08-13,,0,2,,0
ORD_003138,CUST_01764,58870,1106,28,3,PROD_3093,Beauty,31.38,0,Economy,DHL,2023-08-19,2023-08-27,,0,3,,0
ORD_003139,CUST_01397,40539,1885,58,3,PROD_8499,Home & Kitchen,24.48,20,Next Day,BlueDart,2024-01-25,2024-01-28,,0,3,,0
ORD_003140,CUST_01211,70236,1269,83,21,PROD_8021,Home & Kitchen,84.26,30,Economy,FedEx,2023-04-28,2023-05-08,,0,3,,0
ORD_003141,CUST_01920,20384,986,4,0,PROD_6085,Footwear,25.32,5,Express,BlueDart,2024-01-12,2024-01-16,XL,0,2,,0
ORD_003142,CUST_01089,28958,793,80,15,PROD_8237,Electronics,674.79,5,Economy,FedEx,2022-06-06,2022-06-15,,0,3,,0
ORD_003143,CUST_01002,85529,253,80,9,PROD_1118,Home & Kitchen,268.37,10,Economy,BlueDart,2022-08-22,2022-09-03,,0,3,,0
ORD_003144,CUST_00501,60488,1996,49,8,PROD_1953,Footwear,298.54,15,Next Day,USPS,2024-03-17,2024-03-21,S,1,4,Wrong size,1
ORD_003145,CUST_00596,77889,1840,29,4,PROD_7161,Clothing,18.17,25,Express,FedEx,2022-06-03,2022-06-07,S,0,3,,0
ORD_003146,CUST_01470,89354,225,74,10,PROD_3785,Electronics,258.03,0,Next Day,DHL,2022-12-26,2022-12-29,,0,5,Quality issues,1
ORD_003147,CUST_01048,57419,1499,32,3,PROD_7413,Home & Kitchen,7.11,20,Standard,BlueDart,2022-10-02,2022-10-09,,0,1,Defective product,1
ORD_003148,CUST_01498,22219,1464,92,21,PROD_1375,Clothing,30.42,20,Economy,FedEx,2023-09-10,2023-09-19,XXL,0,5,,1
ORD_003149,CUST_00972,50319,1777,65,14,PROD_4239,Electronics,24.35,30,Economy,USPS,2023-02-28,2023-03-10,,0,4,,0
ORD_003150,CUST_00456,42527,576,55,9,PROD_1380,Books,21.64,0,Express,USPS,2023-01-07,2023-01-11,,0,4,,0
ORD_003151,CUST_01730,90610,359,90,10,PROD_9041,Home & Kitchen,135.75,15,Express,USPS,2022-10-27,,,0,5,,0
ORD_003152,CUST_00968,28643,988,85,5,PROD_4830,Home & Kitchen,29.02,5,Economy,BlueDart,2023-03-22,2023-04-02,,0,4,,0
ORD_003153,CUST_00665,81582,1890,90,22,PROD_8155,Clothing,27.81,0,Standard,USPS,2024-02-02,2024-02-10,XXL,0,3,,0
ORD_003154,CUST_00877,15965,68,68,4,PROD_9661,Books,74.05,0,Economy,DHL,2022-07-15,2022-07-24,,0,5,,0
ORD_003155,CUST_00540,63225,500,2,0,PROD_7607,Electronics,43.04,0,Standard,USPS,2023-04-01,2023-04-08,,0,4,,0
ORD_003156,CUST_01800,83259,639,59,10,PROD_4927,Books,41.12,0,Standard,DHL,2022-02-11,2022-02-16,,0,1,,0
ORD_003157,CUST_00307,38534,430,58,16,PROD_5345,Toys,12.78,0,Economy,DHL,2023-08-29,2023-09-08,,0,5,,0
ORD_003158,CUST_01643,85156,1944,11,1,PROD_3896,Beauty,30.71,15,Economy,USPS,2022-08-26,2022-09-06,,0,5,Defective product,1
ORD_003159,CUST_00102,18675,1609,50,13,PROD_2040,Toys,36.86,25,Express,DHL,2022-12-31,2023-01-04,,0,1,,0
ORD_003160,CUST_00143,42953,1192,70,15,PROD_1011,Electronics,29.87,20,Next Day,USPS,2022-12-05,2022-12-08,,0,5,,0
ORD_003161,CUST_00648,71069,482,8,1,PROD_3007,Clothing,31.65,25,Next Day,DHL,2022-08-06,2022-08-08,L,0,4,,0
ORD_003162,CUST_00881,26551,682,39,5,PROD_4895,Home & Kitchen,24.69,0,Standard,UPS,2022-03-25,2022-03-31,,0,5,,0
ORD_003163,CUST_00544,47606,863,28,4,PROD_2149,Home & Kitchen,22.69,30,Economy,USPS,2023-12-17,2023-12-27,,0,4,,0
ORD_003164,CUST_01406,42853,1344,60,12,PROD_3146,Clothing,8.48,5,Express,USPS,2022-02-13,2022-02-18,S,0,5,,0
ORD_003165,CUST_01917,68799,1666,71,7,PROD_6141,Toys,37.58,30,Express,DHL,2023-11-09,2023-11-11,,0,3,Defective product,1
ORD_003166,CUST_01000,98117,1118,6,0,PROD_2735,Electronics,124.19,0,Next Day,USPS,2023-08-24,2023-08-28,,0,5,,0
ORD_003167,CUST_00653,61049,461,89,20,PROD_1897,Clothing,25.52,30,Economy,USPS,2022-07-08,2022-07-17,XS,0,4,,0
ORD_003168,CUST_00151,94012,1826,81,12,PROD_4107,Beauty,172.4,0,Economy,BlueDart,2022-04-03,2022-04-15,,0,5,,0
ORD_003169,CUST_01710,71462,1471,92,14,PROD_4647,Toys,27.26,0,Economy,FedEx,2023-01-18,2023-01-28,,0,5,,0
ORD_003170,CUST_01545,96223,633,3,0,PROD_8913,Books,5.0,0,Next Day,FedEx,2023-03-25,2023-03-27,,0,1,Changed mind,1
ORD_003171,CUST_00124,38746,1975,98,14,PROD_1282,Books,11.75,15,Standard,BlueDart,2022-06-01,2022-06-10,,0,4,,0
ORD_003172,CUST_00007,28289,1754,13,0,PROD_2216,Clothing,128.63,5,Express,DHL,2023-09-07,2023-09-11,S,0,5,,0
ORD_003173,CUST_00304,30289,232,69,16,PROD_4493,Footwear,137.11,0,Express,UPS,2022-06-17,2022-06-20,XXL,1,4,,0
ORD_003174,CUST_00003,13278,890,4,0,PROD_5176,Home & Kitchen,13.62,25,Economy,USPS,2023-05-23,2023-06-03,,0,4,,0
ORD_003175,CUST_01252,40162,96,16,1,PROD_4760,Clothing,70.23,0,Next Day,UPS,2022-03-11,2022-03-14,XXL,1,5,,0
ORD_003176,CUST_00648,71069,482,8,1,PROD_3752,Books,58.65,0,Express,USPS,2024-04-30,2024-05-04,,0,2,,0
ORD_003177,CUST_01505,86869,1864,80,15,PROD_4768,Clothing,20.62,0,Express,FedEx,2024-05-01,2024-05-05,XXL,0,5,,0
ORD_003178,CUST_01917,68799,1666,71,7,PROD_9322,Books,48.43,50,Express,UPS,2022-08-15,2022-08-18,,0,5,,0
ORD_003179,CUST_01287,31567,653,8,0,PROD_8052,Electronics,23.58,15,Standard,DHL,2022-03-02,2022-03-08,,0,4,,0
ORD_003180,CUST_00265,42591,1286,51,9,PROD_2765,Toys,13.81,20,Express,FedEx,2023-09-12,2023-09-16,,0,4,,0
ORD_003181,CUST_01689,30036,1231,21,3,PROD_2459,Books,5.56,0,Economy,USPS,2022-02-19,,,0,2,,0
ORD_003182,CUST_00488,33405,1376,85,5,PROD_2691,Beauty,20.36,10,Express,DHL,2022-08-11,2022-08-14,,0,5,,0
ORD_003183,CUST_01373,17936,940,10,1,PROD_9865,Beauty,78.57,0,Economy,USPS,2022-01-14,2022-01-24,,0,5,,0
ORD_003184,CUST_01770,88366,1417,1,0,PROD_5475,Home & Kitchen,61.28,5,Express,USPS,2022-04-15,2022-04-20,,0,4,,0
ORD_003185,CUST_00501,60488,1996,49,8,PROD_6446,Footwear,16.45,50,Express,USPS,2023-08-03,2023-08-06,XXL,0,5,,0
ORD_003186,CUST_00855,25670,1886,11,2,PROD_9951,Clothing,442.51,20,Next Day,UPS,2023-02-28,2023-03-02,XL,0,5,,0
ORD_003187,CUST_00343,51467,1693,46,0,PROD_5997,Toys,33.58,0,Economy,DHL,2022-02-11,2022-02-20,,0,2,,0
ORD_003188,CUST_00335,15209,176,93,23,PROD_4121,Clothing,7.16,25,Economy,BlueDart,2022-10-25,2022-11-06,L,0,4,,0
ORD_003189,CUST_01883,20993,1544,73,7,PROD_7401,Footwear,114.38,15,Next Day,DHL,2023-04-11,2023-04-14,S,1,5,,0
ORD_003190,CUST_01990,15811,649,11,0,PROD_9499,Home & Kitchen,63.26,20,Next Day,BlueDart,2022-05-23,2022-05-27,,0,3,,0
ORD_003191,CUST_01446,65872,608,90,12,PROD_2389,Electronics,120.37,20,Standard,DHL,2024-03-12,2024-03-18,,0,2,Not as described,1
ORD_003192,CUST_01155,95175,90,21,2,PROD_9553,Beauty,151.35,10,Next Day,BlueDart,2024-01-07,2024-01-10,,0,2,,0
ORD_003193,CUST_01251,47512,1447,95,0,PROD_7485,Home & Kitchen,33.28,0,Next Day,BlueDart,2023-07-16,2023-07-19,,0,4,,0
ORD_003194,CUST_00078,44993,985,59,10,PROD_6962,Home & Kitchen,37.45,0,Economy,DHL,2024-02-03,,,0,5,,0
ORD_003195,CUST_00073,31319,594,98,16,PROD_4327,Electronics,76.49,0,Standard,FedEx,2022-07-31,2022-08-06,,0,3,,0
ORD_003196,CUST_01861,84766,1166,2,0,PROD_6061,Toys,20.69,30,Express,FedEx,2023-02-04,2023-02-08,,0,4,,0
ORD_003197,CUST_01872,28140,435,11,2,PROD_3460,Home & Kitchen,13.14,15,Economy,FedEx,2022-07-04,2022-07-12,,0,1,,1
ORD_003198,CUST_01780,60667,750,15,3,PROD_5459,Electronics,83.73,30,Express,UPS,2022-12-05,2022-12-07,,0,4,,0
ORD_003199,CUST_01278,64460,1794,32,1,PROD_3024,Footwear,13.83,5,Standard,BlueDart,2023-09-20,2023-09-27,S,0,1,Not as described,1
ORD_003200,CUST_00129,16175,522,40,11,PROD_5604,Books,20.79,0,Standard,USPS,2022-10-05,2022-10-12,,0,5,,0
ORD_003201,CUST_00753,41830,1601,25,2,PROD_8892,Books,29.34,25,Standard,DHL,2024-03-19,2024-03-24,,0,4,,0
ORD_003202,CUST_00930,23006,1579,55,14,PROD_9698,Toys,32.89,20,Standard,FedEx,2022-11-08,2022-11-13,,0,2,Received wrong item,1
ORD_003203,CUST_00988,15224,479,60,14,PROD_1698,Books,48.64,0,Express,BlueDart,2023-08-03,2023-08-09,,0,5,,0
ORD_003204,CUST_00832,39045,983,89,11,PROD_9508,Electronics,90.23,25,Standard,USPS,2024-06-01,2024-06-08,,0,5,,0
ORD_003205,CUST_00928,17894,1286,31,0,PROD_5624,Home & Kitchen,21.72,25,Economy,UPS,2024-04-10,2024-04-19,,0,5,,0
ORD_003206,CUST_01615,37686,92,79,19,PROD_9563,Beauty,9.72,30,Standard,DHL,2022-05-11,2022-05-17,,0,5,,1
ORD_003207,CUST_00627,45992,1500,80,11,PROD_3101,Beauty,88.73,0,Economy,UPS,2023-05-21,2023-05-31,,0,4,Defective product,1
ORD_003208,CUST_00990,52247,853,49,3,PROD_6988,Clothing,31.14,0,Standard,BlueDart,2023-04-23,2023-05-01,S,0,3,,0
ORD_003209,CUST_01996,99742,1224,1,0,PROD_8231,Electronics,66.5,10,Standard,DHL,2023-06-08,,,0,4,,0
ORD_003210,CUST_01940,18232,1253,61,10,PROD_6258,Home & Kitchen,55.24,10,Standard,FedEx,2023-12-27,2024-01-02,,0,5,,0
ORD_003211,CUST_01744,72341,1950,58,10,PROD_2183,Home & Kitchen,16.57,5,Express,UPS,2022-03-22,2022-03-25,,0,4,,0
ORD_003212,CUST_01471,66387,627,64,13,PROD_3232,Toys,37.99,15,Economy,BlueDart,2023-02-04,2023-02-14,,0,4,,1
ORD_003213,CUST_01194,99364,1079,72,6,PROD_2995,Clothing,100.96,5,Express,USPS,2023-05-08,2023-05-12,XS,0,1,Changed mind,1
ORD_003214,CUST_01727,20057,852,76,17,PROD_4354,Footwear,61.37,25,Next Day,UPS,2022-12-31,2023-01-02,M,0,3,,0
ORD_003215,CUST_01850,90031,722,75,11,PROD_4715,Books,23.99,15,Express,DHL,2024-05-20,2024-05-24,,0,3,,0
ORD_003216,CUST_00583,85454,852,44,12,PROD_1412,Footwear,20.63,50,Next Day,BlueDart,2024-03-15,2024-03-19,L,1,5,,0
ORD_003217,CUST_01632,56421,1116,99,9,PROD_9131,Beauty,129.24,50,Standard,USPS,2023-10-11,2023-10-19,,0,4,,0
ORD_003218,CUST_01629,75570,1683,44,4,PROD_9576,Toys,66.83,30,Next Day,BlueDart,2022-12-31,2023-01-05,,0,4,,0
ORD_003219,CUST_01304,11824,577,79,17,PROD_7002,Home & Kitchen,65.2,0,Express,DHL,2023-06-09,2023-06-11,,0,4,Quality issues,1
ORD_003220,CUST_00717,95426,64,72,13,PROD_5726,Footwear,64.06,30,Next Day,DHL,2022-08-11,2022-08-12,S,0,4,Not as described,1
ORD_003221,CUST_00986,20543,1868,15,1,PROD_5326,Electronics,47.48,15,Standard,UPS,2022-05-01,2022-05-08,,0,4,,0
ORD_003222,CUST_00865,47093,1123,7,0,PROD_9607,Home & Kitchen,327.92,10,Next Day,USPS,2022-01-15,2022-01-17,,0,3,,0
ORD_003223,CUST_01008,67963,92,21,2,PROD_1104,Home & Kitchen,59.8,10,Next Day,DHL,2022-11-14,2022-11-16,,0,4,,0
ORD_003224,CUST_00171,59009,1925,92,9,PROD_7187,Home & Kitchen,40.5,25,Next Day,USPS,2023-02-25,,,0,5,,0
ORD_003225,CUST_00767,76317,246,27,7,PROD_3081,Beauty,23.64,30,Express,UPS,2023-07-17,2023-07-19,,0,2,,0
ORD_003226,CUST_01689,30036,1231,21,3,PROD_8876,Electronics,20.56,0,Next Day,BlueDart,2024-05-29,2024-06-03,,0,4,,0
ORD_003227,CUST_01560,28595,1666,71,18,PROD_4374,Home & Kitchen,22.12,50,Economy,DHL,2022-05-17,2022-05-25,,0,3,Changed mind,1
ORD_003228,CUST_01834,91006,935,19,3,PROD_7591,Toys,24.11,0,Next Day,USPS,2024-03-08,2024-03-12,,0,4,,0
ORD_003229,CUST_00247,34957,1312,82,12,PROD_5335,Clothing,86.46,0,Economy,BlueDart,2022-10-07,2022-10-17,S,0,3,,1
ORD_003230,CUST_01764,58870,1106,28,3,PROD_3523,Footwear,14.81,10,Express,BlueDart,2023-08-16,2023-08-22,L,0,5,,0
ORD_003231,CUST_00314,16572,227,25,4,PROD_4694,Clothing,10.42,25,Next Day,UPS,2023-02-03,2023-02-04,XXL,1,5,Wrong size,1
ORD_003232,CUST_01053,16764,63,78,16,PROD_6921,Books,74.59,15,Next Day,FedEx,2022-04-08,2022-04-11,,0,5,,0
ORD_003233,CUST_00857,34267,529,73,13,PROD_9186,Beauty,99.8,5,Economy,USPS,2023-10-03,2023-10-14,,0,4,Defective product,1
ORD_003234,CUST_01145,28894,929,68,1,PROD_9135,Electronics,5.0,15,Standard,DHL,2024-02-21,2024-02-27,,0,3,,0
ORD_003235,CUST_01358,63492,290,78,12,PROD_6912,Home & Kitchen,15.3,5,Next Day,DHL,2023-06-17,2023-06-20,,0,5,,0
ORD_003236,CUST_00709,71644,426,33,0,PROD_6669,Electronics,76.88,0,Express,USPS,2024-05-03,2024-05-08,,0,3,,0
ORD_003237,CUST_00640,60205,1273,55,6,PROD_4145,Books,78.16,0,Economy,BlueDart,2022-01-25,2022-02-05,,0,3,,0
ORD_003238,CUST_00804,74789,977,45,0,PROD_2539,Toys,7.29,0,Next Day,DHL,2024-04-10,2024-04-11,,0,2,Defective product,1
ORD_003239,CUST_01769,98984,883,20,1,PROD_9182,Footwear,11.48,5,Express,BlueDart,2022-11-12,2022-11-16,L,0,4,,0
ORD_003240,CUST_00431,26704,1075,62,13,PROD_7299,Footwear,39.39,30,Express,BlueDart,2023-08-23,2023-08-29,L,0,5,,0
